review_id,user_id,business_id,stars,useful,funny,cool,text,word_count,date,elite,average
Az7XFH2IfdLK_8M3myQ-Vg,Ao-6FYE29-I8WwPg67806A,_1pJGqX6zwElaiaKGjvQ4A,3,5,0,1,"A fellow foodie recommended Jerkup Central and I had never heard of it before so I had to investigate.

They are located in a small industrial plaza on Brimley, north of Sheppard. They have seating for less than 20 diners, with most of their business being takeout and catering. Looking past the service counter reveals a huge kitchen plus another area where they smoke the foods. The back of house space looks to be easily four to five times large than the front of house.

What makes this place different from most Jamaican/Caribbean restaurants is their claim to offer healthier choices. To support this claim, they make all their own seasonings, with a lower salt content and all natural ingredients. Their marinades are bottled and available for purchase at the counter. They use chickens that are grain fed and locally grown.

Their daily menu offers Jerk Chicken, Jerk Pork, BBQ Chicken, Stew Chicken, Curry Chicken, and Fish. The fish has to be ordered two hours in advance. Weekly specials include a different soup every day, Curry Goat on Wednesdays, Cow Foot on Thursdays, and Oxtail on Wednesdays, Fridays, and Saturdays only.

My companion and I ordered small plates of Jerk Pork, Oxtail, and Stew Chicken in order to sample a few dishes. They were all served with Rice & Peas and a Veggie Medley (steamed).

Our plates arrived with generous portions of rice & peas and veggies and a decent amount of proteins (for small orders).

The jerk pork looked good, with a nice smoke ring around the edges. It tasted okay but it was dry and the seasoning hadn't penetrated the meat as much as the smoke. They probably used a leaner, ""healthier"" cut of meat instead of a more marbled (fattier) cut. Some gravy would have probably improved this dish (for me).

The stew chicken, with an ample amount of gravy, was also okay and appeared to be all skinless dark meat.

The oxtail was our favourite dish. It was the most flavourful of the three and tender enough to come off the bone easily.

Overall, I admire their efforts to offer healthier cooking but I would have to describe the taste as average. I've had better and I've had worse but I don't know if I've had healthier (from a Caribbean restaurant). The service was friendly.",389,5/19/2019 16:27,FALSE,0.112469927
AZ-klz1iq-wswBJkgteTLw,YNA2Q023o68pYxjPAlrqjg,_CLiet3PTLzNFhsGNrBRtw,5,0,0,0,"Extremely satisfied with Swagger Men's Grooming.   Besides that Cynthia gives an extraordinary haircut, the staff is very friendly and the place is extremely clean.  I highly recommend going there for a haircut.  
Ralph M",34,7/31/2018 17:23,FALSE,0.04678889
AZm-Y_NeGMHUU9R1OcFp6A,0LUL00o_S3yJOKpcLn4MOQ,_ex7M-yXGILBe2Kb1io2lQ,4,3,2,4,"I like that they are open 24 hours. Anytime you want some Mexican food it is always available using the drive through. The place is pretty run down. The building has changed a lot over the years. While it may look run down they have always held ""A"" ratings for cleanliness. They have them clearly displayed on the wall inside. There menu have all of the staples of a Mexican restaurant. What's cool about these places is that you can pretty much as for anything and they can make it for you. On top of that the food tastes good. Their prices are expensive compared to similar restaurants. 

The people here are great. They have never gotten my order wrong.

Be weary of the parking lot, it's in bad shape. Many pot holes. But there is plenty of parking.

Come here to get quick and filling food at anytime, day or night!",152,1/3/2018 19:00,TRUE,0.104701435
b049I9thfz5LeFvyrMGZcQ,5ZkqObbB97Q9xQ8JxmHbdA,_BLsLFpxcwj7y35a-BuObA,5,0,0,0,"Never a bad experience here. Whether for a casual dinner, special occasion or just a few drinks I always feel welcome. Food is fantastic and the wait staff are very attentive. Manny always goes out of his way to make sure you're experience is enjoyable and memorable.",47,10/4/2018 23:54,FALSE,0.055531137
B05Wrgk_s8qnahisCAKrjA,2bnHLGdvvGzJyhMYaMiV0g,_21yVx-fAKiXl0st1PBpJQ,1,0,1,0,"I'm kicking myself for not reading these reviews first.  I brought my 3 year old daughter in to assess a concern her speech pathologist had about her mouth AND to have her ears checked because she seems to have significant hearing loss recently (she has a medical diagnosis of a condition that can actually cause hearing loss, among other things).  The doctor was very polite and good with my daughter, he didn't identify any issues with her mouth and he prescribed us antibiotics for an ear infection, then scheduled us to come back for a hearing test after the infection was gone (first available appointment was 2 months away).  A few days later, some blood came out of her ear, however I thought it was her other ear he had said was infected.  I called the office to see which ear was the one infected and to ask for any advice about how to handle a ruptured eardrum.  The staff had absolutely no record of any information except that we had been there for the mouth issue.  No record of the hearing complaints or ear infection, no record of the antibiotics, and no advice given for the rupture except to come back in to see the nurse practitioner.  If they can't keep even the most basic records of appointments, then we will not be returning.  We now have an appointment with a different ENT office next week and they say they'll do a hearing test same day.",247,3/3/2017 19:02,FALSE,0.077748426
b0KbcaLOIgdMiV87bAi1QA,cGZi_Jw2egqnfCKj2w5AMA,_efpU4QiElNmmVCFCf76Mg,5,3,0,2,"Okay first and foremost we aren't from Calgary however every time we are in the city it is an absolute must that we stop here. Their pies are second to none and the selection is above par. Savoury, sweet, don't have time to cook dinner pick up a steak and mushroom pie and pop in the oven - you will be delighted. Our favourite is the chicken pot pie we generally purchase multiples and freeze them and use on nights we don't have time to cook - frozen is almost as good as fresh. The switch up ingredients seasonally so you can expect new exciting flavours. Sour cherry and strawberry rubarb are another one of our favs. This is def a local company - support local!!",126,8/21/2018 4:55,FALSE,0.069613761
b-0wlzAKYZ3zyjSgSmAuTA,kfKW8YscmlCV8uy6wBsEqQ,_DMrezN4Aq4T_7VmUjdnpg,2,0,0,0,"I hate when one bad apple ruins an overall decent experience. Everyone was pretty great there, except for Mike; wish I would have got the Mike other ppl referenced but this Mike was arrogant, long-winded, and unhelpful. Called me a liar when I brought up simple, factual math and overall seemed ""above the customer"". Not recommended due to this blight to their establishment",63,9/20/2019 20:47,FALSE,0.027634473
B12aVq1XsynV0wLLRiVqzA,Z2i19gkhb9bs_rruURB3BQ,_adbswq_0E8MoJ9eoVf6vw,2,0,0,0,"We arrived at the hotel and checked in, then went to park. Well, there was a party going on and the parking spaces near the hotel were all full, so we had a long walk from the car to the building. The building is large and sprawling, not easy to navigate at all. Our stay began with a mouse running across the hall. A few seconds later we arrived at our room, and the card key did not work. This meant another long walk back to the lobby where I was told that the key was made for the wrong room. Once inside, the room itself was spacious, but the bathroom was a very tight squeeze. 

After bopping around, we returned to our room and decided to order up some dessert from room service, where we were promptly told rather rudely that they do not deliver an order of just dessert (the front desk personnel differed in their opinion on this at checkout). Speaking of checkout, there were problems with the computers-one of them could not print. About the only bright spot was that the breakfast food was a bit better than most free breakfast buffets I have experienced. 

It is not likely that we will stay there again, despite the fact that I am originally from the area and visit several times per year.",225,8/5/2013 6:03,FALSE,0.090172022
B1ttXkwg8HSmNxrEXGzArQ,9XPcu19pmQ6JZ9YsATU_pw,_EjdwRr_Y5BLtz6BjjhFHQ,5,1,0,0,"My boyfriend took me to Montana's CookHouse after work. We have been to Montana's Cookhouse couple times before. It was our first time having Montana's around dinner time. We arrived the restaurant around 5 pm. There are many people in the restaurant. We had a rib burger and Steaks for dinner. We also shared Shrimp as a starter. The food came out fast. The taste of the food was very delicious. Since we didnt order beers and wine, the food prices were cheaper than normal. In summary, we love our dinner at Montana's Cookhouse.",94,3/21/2018 22:11,TRUE,0.077022663
b2bBhJ_BoB8HPAY4FGD_sA,8AFe0POq35psv-qQSSrzOQ,_58OWmDQ7IUFe8WnKvwzhw,1,0,0,0,I truly don't know what was worse the food or the service. They young girls serving seemed completely annoyed that you were there and were unfriendly for every part of the transaction. Food was terrible. Beef was tough and flavorless. Rice was cold and lacked even salt. Tasted like wet cold cardboard. Everything was very mediocre. Don't waste your time or money.,62,7/23/2017 20:20,FALSE,0.054717718
B2RRelpCznRAws17yaqL-w,eqRKgN7ad3BGSFKRDqYNNQ,_cFkVGeKfmp2nIG6Yb3b3A,5,0,0,0,This place is great!  The staff seems friendlier and more helpful than the staff at the Gilbert location.  The store was neat and clean.,24,7/26/2018 2:30,FALSE,0.060398705
B2RTR99jtVuMXjoSm7YQYg,O22nSqsd-DNabZUpQSaBvA,_eAFKYKnCJwn33lEBakmnw,2,0,0,0,I came here for lunch with my friend. The food was really decent but the service was good. I would only come here for drinks next i wanna come here. Its only nice to sit in the patio and have a few drinks but i wont try their food again!,50,4/16/2015 22:27,FALSE,0.092498618
B3ad8fjmRTGJ89DA7o9bKQ,#NAME?,_1t-Cxb39F43ta-rtN_hfg,1,4,1,0,"This hotel is deplorable, and i think someone who is working there is involved in helping the criminals out. I will never stay there again, my car was broken into, and the manager of the property was unfazed that we were a target. With out concern the front desk person had mentioned that they saw suspicious people about and did NOTHING - ABSOLUTELY FUCKING NOTHING- I travel for my work and most of the time we stay at Marriott properties, well there is something afoot at this place.  everything i own was taken out of our car...we were 3000 miles from home. and Marriott was just like ""what ever"" so to all the employees of this property, YOU FUCKING SUCK!",120,6/11/2015 20:56,FALSE,0.081659778
b3Q03gkP6wYb5oneu2z4mQ,hwncBr8uVU606MYg5buzzg,_CLE-gHZLhj6mDl3QrdSwg,3,0,0,0,"one can only assume why I was at Vesta Lunch 1:30 in the morning...but when you can sit down with four friends, order your meal, and have it served within five minutes, you know you've found a great spot.",39,10/16/2011 15:06,FALSE,0.057802675
b61A7TEWjSE-BWAJm1c1uA,SxXbeejhZ7JyjOfn9-_59w,_D4-Mz0cu0t8IRc6L9XmdQ,5,0,0,0,Love this store and their unique jewelry. Great Alex and Ani  collection. Very friendly and helpful employees.,17,2/21/2016 19:35,FALSE,0.093644685
b6CzuXvYhxxD0LJ0-ubtyA,coDuBheyKm6n2ce6qHCujg,_2IDg76ltIEkoi691jocAw,2,0,0,0,"Well went in sat at a table and was ready to try some micro brews. I was really ready, and then it started no came to our table , ok not a problem headed to the bar in the other room. Never got a list of what beers they had to order so was a lot confused on what to order. Apparently there was some sort of thing going on and was not in the know.. Sorry but first time here and ready ti love the place, I need a little more direction. On some simple things like what to order. Do I just say beer, I was uncertain if they had food or something was getting delivered from another place. If you are not from the area here is a tip, xo your home work and go in with your own menu and beer selection, for I still do not know what they have or even the names. There was a small chalk board that i could not read from to far away, or the other room. All ask is for a little  help here. We ended up leaving without getting anything. I want tk try it again hopefully with better success. All in all need to try again since I never truly tried it the first time. We will see????",222,2/5/2017 12:42,FALSE,0.083424315
B7XrJ0cXxVUusMIh00Yrhg,OP7nO0dIaYW0O6DYX8-azQ,_2RhdxPmKnf8nVwAsI7Pzw,3,3,1,0,"Do not buy the produce they have on sale on the shelf outside...ever....most of the time those  fruits and veggies are rotten. They also have some products that are supposed to be Japanese or Korean but are actually manufactured in China. Nothing has changed lately, the Asian women at the tilt are as rude as ever, and the Asian guys stocking the shelves are just as rude.",67,7/15/2017 17:14,FALSE,0.062828633
B8lDvjuLKVOnJyQSjEAHbQ,vuQsP4ZgABSag62azJHcmg,_AqONUa91mBuuxS4bgSRBA,5,1,0,1,"On a vacation in Pittsburgh and was hiking and playing a local tournament at the Pittsburgh Flying Disc Open. Stopped down after a brutal long day and unwind ed at the local Diner just less than a few hundred feet from the entrance of the park, and had such a nice pleasant conversation with the Owner and her daughter. They were very attentavie and very fun to talk to. Being from Cincinnati they were a life saver and helping me find my way around Pittsburgh. Really neat to have a conversation about different Art in downtown and were a reason why I attended the Warhol museum and Fat Alberts later on that day. The food was amazing had a nice house salad and a blue cheese burger that was cooked perfect! The atmosphere is of a little Diner just like the ones I grew up in. If you are in town, or going to Deer Lakes Park stop in and get a good meal for a good price. Drove a long way and it's always great to have locals that welcome you in. There recommendations were spot on and ended up having a great time in Pittsburgh!",197,8/31/2011 3:40,FALSE,1
