business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
9USb9h_Kon-4okrzDg6ONw,The Wheel Mill,6815 Hamilton Ave,Pittsburgh,PA,15208,40.4566393934,-79.9060492771,4.5,11,1,"{'DogsAllowed': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Bike Rentals, Cycling Classes, Mountain Biking, Active Life, Skate Parks, Summer Camps, Fitness & Instruction, Parks","{'Monday': '10:0-17:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
9UzrPAKKnwao1GbcaBoxtQ,Tag Towing and Collision,5945 Buttermilk Hollow Rd,Pittsburgh,PA,15207,40.3625398,-79.9075696,1.5,31,1,{'BusinessAcceptsCreditCards': 'False'},"Body Shops, Towing, Automotive, Auto Repair","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '11:0-17:0'}"
9ZdDRjkgD8OZGBDFgtZong,Wheelhouse,777 Casino Dr,Pittsburgh,PA,15212,40.447203,-80.022159,3,44,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': 'None', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}""}","Bars, Nightlife, Restaurants, Barbeque, Food, Sports Bars, Lounges, American (New), American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
a2ACZqoFUxxd-rXsAac2MQ,Uncle Tony's Pizza,3285 W Liberty Ave,Pittsburgh,PA,15216,40.3890447,-80.0419876,3,21,0,"{'HasTV': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False'}","Salad, Pizza, Sandwiches, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}"
a3ZqjElMgAe924sbXZVcvA,Sciulli's Pizza,3404 5th Ave,Pittsburgh,PA,15213,40.4391344,-79.961805,4.5,20,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1'}","Pizza, Restaurants","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0'}"
A5VJIuLB6VkshQpIRUNOMA,Shop 412,420 S 27th St,Pittsburgh,PA,15203,40.4284098,-79.9659143,2.5,17,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Men's Clothing, Shoe Stores, Hats, Sports Wear, Sporting Goods, Shopping, Fashion","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-17:0'}"
a7xD9CEepfivEZAKrCEPbw,Wendy's,4001 Butler Street,Pittsburgh,PA,15201,40.4690987,-79.9623076,2,36,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'very_loud'"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Fast Food, Burgers","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-2:0'}"
A82W0mK4djnJTJW5rVcPrQ,Homewood Suites by Hilton Pittsburgh Downtown,1410 Smallman St,Pittsburgh,PA,15222,40.4479685279,-79.9898818503,4,40,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Venues & Event Spaces, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
A9IzIja0q-51YOv0ezUDag,Burgh Bits & Bites,,Pittsburgh,PA,15222,40.4475255,-79.9933976,5,19,1,None,"Tours, Hotels & Travel",None
AanIRR6tCCgIO7OibuvE5A,Pittsburgh Sandwich Society,,Pittsburgh,PA,15205,40.4417703,-80.0870155,4.5,25,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Food, Food Trucks, Sandwiches","{'Wednesday': '16:0-20:0', 'Thursday': '17:0-21:0', 'Friday': '11:30-13:30', 'Saturday': '16:30-19:30'}"
ABiwctEu-OZ8YsVc5lnLZQ,Champions Club,500 Mansfield Ave,Pittsburgh,PA,15205,40.4186596331,-80.0587786951,3.5,13,1,"{'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'HasTV': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Smoking': ""u'no'"", 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'CoatCheck': 'False', 'RestaurantsDelivery': 'False', 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Bars, Sports Bars, Nightlife, Sandwiches, American (Traditional), Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-23:0'}"
aCAR9b5DTxfXVNq4kcLzsg,Lyft,,Pittsburgh,PA,15272,40.4392068,-80.0035103,4.5,26,1,{'BusinessAcceptsCreditCards': 'True'},"Hotels & Travel, Car Share Services, Limos, Taxis, Automotive, Transportation","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}"
aDgta0v_a3gZsq0dYHOb5Q,NTB - National Tire & Battery,3600 McIntire Square Dr,Pittsburgh,PA,15237,40.554957,-80.0165471435,4,12,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Automotive, Oil Change Stations, Auto Repair, Tires","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0', 'Saturday': '7:30-19:0', 'Sunday': '9:0-18:0'}"
adhGGZw7x_Gary5ZwNibbg,Namaste Momo Corner,4114 Saw Mill Run Blvd,Pittsburgh,PA,15227,40.3669815,-79.9843965,5,28,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'None', 'BikeParking': 'True', 'RestaurantsDelivery': 'False'}","Himalayan/Nepalese, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
Aes4MuZLnFqglFJNMZxRbw,Lydiah's Coffee House,200 Grant St,Pittsburgh,PA,15219,40.4371691,-79.9981261,4.5,27,0,"{'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Ethnic Food, Imported Food, Specialty Food, Food, African, Coffee & Tea, Restaurants","{'Monday': '11:0-14:0', 'Tuesday': '11:0-14:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-14:0'}"
aEsQU7YmlhisVHTSLadeDQ,Phantom of the Attic - Oakland,"411 S Craig St, Second Floor",Pittsburgh,PA,15213,40.4448788,-79.9484106,5,20,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Books, Mags, Music & Video, Shopping, Comic Books, Hobby Shops, Tabletop Games","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}"
aeurY5Hm38-TVX8ZyZf03A,Arcade Comedy Theater,943 Liberty Ave,Pittsburgh,PA,15222,40.443611,-79.9966352,4.5,44,1,"{'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Arts & Entertainment, Performing Arts, Nightlife, Comedy Clubs","{'Friday': '20:0-23:30', 'Saturday': '18:0-23:30', 'Sunday': '19:0-21:0'}"
aGUqC-fzPOheLb44DcwRLw,Wood Street Galleries,601 Wood St,Pittsburgh,PA,15222,40.4423306,-79.9995793,4,16,1,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False'}","Art Galleries, Arts & Entertainment, Shopping","{'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-17:0'}"
agw-HMNWmkIML6obP-EBDA,Deka Lash,"5932 Centre Ave, Ste B202",Pittsburgh,PA,15206,40.4590664,-79.9275394,4,15,1,"{'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Beauty & Spas, Permanent Makeup, Eyelash Service","{'Monday': '11:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-16:0'}"
aJwVO17rF28WPCWes9qCkA,Reed & Co,4113 Butler St,Pittsburgh,PA,15201,40.4699783325,-79.9612197876,4,30,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Food, Cafes, Juice Bars & Smoothies, Vegan, Restaurants, Coffee & Tea, Burgers","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-16:0'}"
AkL6Ous6A1atZejfZXn1Bg,Petagogy,5880 Ellsworth Ave,Pittsburgh,PA,15232,40.4576629,-79.9280108,5,33,1,{'ByAppointmentOnly': 'False'},"Pet Stores, Pets","{'Monday': '0:0-0:0', 'Tuesday': '10:0-14:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-16:0', 'Sunday': '11:0-16:0'}"
Alt9qIJYYArCBkGXeb2ZLA,Greer Cabaret Theater,655 Penn Ave,Pittsburgh,PA,15222,40.4433444,-80.0010989,4,33,1,"{'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False'}","Arts & Entertainment, Performing Arts","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
anMopnoKLimdtD4miKInBw,North Shore Deli,539 E Ohio St,Pittsburgh,PA,15212,40.4535473,-79.9992608,5,33,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Restaurants, Delis","{'Monday': '9:0-15:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '10:0-14:0'}"
AnXCOnAFU69mQ6xzdgBleQ,Nana's Hot Dog Shop,1110 Federal St,Pittsburgh,PA,15212,40.455929,-80.0065429,4,15,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""'loud'"", 'HasTV': 'False', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False'}","American (Traditional), Hot Dogs, American (New), Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:30', 'Wednesday': '9:0-15:30', 'Thursday': '9:0-15:30', 'Friday': '9:0-15:30'}"
AoSG2sfQy3rf6ySzEYgQiA,Gabriel Brothers,7900 McKnight Rd,Pittsburgh,PA,15237,40.554589,-80.016156,4,13,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Discount Store, Shopping","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:0'}"
aOxjlPBGSma4wqlZ-JE8zQ,U-Haul Moving & Storage at Washington Blvd,1052 Washington Blvd,Pittsburgh,PA,15206,40.4643526565,-79.9063437644,3,19,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Truck Rental, Self Storage, Local Services, Towing, Automotive, Trailer Rental","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-19:0', 'Sunday': '9:0-17:0'}"
